t_seconds,phase,depth,rss_mb,batch_id
140.1139,solve.va_sample,2,942.516,1
140.6141,solve.va_sample,2,942.516,1
141.1143,solve.va_sample,2,942.516,1
141.6146,solve.va_sample,2,942.516,1
142.1148,solve.va_sample,2,942.516,1
142.6151,solve.va_sample,2,942.516,1
143.1153,solve.va_sample,2,942.516,1
143.6155,solve.va_sample,2,942.516,1
144.1158,solve.va_sample,2,942.516,1
144.6160,solve.va_sample,2,942.516,1
145.1162,solve.va_sample,2,942.516,1
145.6165,solve.va_sample,2,942.516,1
146.1167,solve.va_sample,2,942.516,1
146.6169,solve.va_sample,2,942.516,1
147.1172,solve.va_sample,2,942.516,1
147.6174,solve.va_sample,2,942.516,1
148.1177,solve.va_sample,2,942.516,1
148.6179,solve.va_sample,2,942.516,1
149.1181,solve.va_sample,2,942.516,1
149.6183,solve.va_sample,2,942.516,1
150.1186,solve.va_sample,2,942.516,1
150.6188,solve.va_sample,2,942.516,1
151.1191,solve.va_sample,2,942.516,1
151.6193,solve.va_sample,2,942.516,1
152.1195,solve.va_sample,2,942.516,1
152.6198,solve.va_sample,2,942.516,1
153.1201,solve.va_sample,2,942.516,1
153.6203,solve.va_sample,2,942.516,1
154.1206,solve.va_sample,2,942.516,1
154.6208,solve.va_sample,2,942.516,1
155.1210,solve.va_sample,2,942.516,1
155.6213,solve.va_sample,2,942.516,1
156.1215,solve.va_sample,2,942.516,1
156.6217,solve.va_sample,2,942.516,1
157.1220,solve.va_sample,2,942.516,1
157.6222,solve.va_sample,2,942.516,1
158.1225,solve.va_sample,2,942.516,1
158.6227,solve.va_sample,2,942.516,1
159.1230,solve.va_sample,2,942.516,1
159.6232,solve.va_sample,2,942.516,1
160.1234,solve.va_sample,2,942.516,1
160.6237,solve.va_sample,2,942.516,1
161.1239,solve.va_sample,2,942.516,1
161.6242,solve.va_sample,2,942.516,1
162.1244,solve.va_sample,2,942.516,1
162.6246,solve.va_sample,2,942.516,1
163.1249,solve.va_sample,2,942.516,1
163.6251,solve.va_sample,2,942.516,1
164.1253,solve.va_sample,2,942.516,1
164.6256,solve.va_sample,2,942.516,1
165.1258,solve.va_sample,2,942.516,1
165.6260,solve.va_sample,2,942.516,1
166.1263,solve.va_sample,2,942.516,1
166.6265,solve.va_sample,2,942.516,1
167.1268,solve.va_sample,2,942.516,1
167.6270,solve.va_sample,2,942.516,1
168.1272,solve.va_sample,2,942.516,1
168.6275,solve.va_sample,2,942.516,1
169.1277,solve.va_sample,2,942.516,1
169.6279,solve.va_sample,2,942.516,1
170.1282,solve.va_sample,2,942.516,1
170.6284,solve.va_sample,2,942.516,1
171.1287,solve.va_sample,2,942.516,1
171.6289,solve.va_sample,2,942.516,1
172.1292,solve.va_sample,2,942.516,1
172.6294,solve.va_sample,2,942.516,1
173.1296,solve.va_sample,2,942.516,1
173.6299,solve.va_sample,2,942.516,1
174.1301,solve.va_sample,2,942.516,1
174.6304,solve.va_sample,2,942.516,1
175.1306,solve.va_sample,2,942.516,1
175.6308,solve.va_sample,2,942.516,1
176.1311,solve.va_sample,2,942.516,1
176.6313,solve.va_sample,2,942.516,1
177.1315,solve.va_sample,2,942.516,1
177.6318,solve.va_sample,2,942.516,1
178.1320,solve.va_sample,2,942.516,1
178.6323,solve.va_sample,2,942.516,1
179.1325,solve.va_sample,2,942.516,1
179.6327,solve.va_sample,2,942.516,1
180.1329,solve.va_sample,2,942.516,1
180.6332,solve.va_sample,2,942.516,1
181.1334,solve.va_sample,2,942.516,1
181.6337,solve.va_sample,2,942.516,1
182.1339,solve.va_sample,2,942.516,1
182.6342,solve.va_sample,2,942.516,1
183.1344,solve.va_sample,2,942.516,1
183.6346,solve.va_sample,2,942.516,1
184.1349,solve.va_sample,2,942.516,1
184.6351,solve.va_sample,2,942.516,1
185.1354,solve.va_sample,2,942.516,1
185.6356,solve.va_sample,2,942.516,1
186.1358,solve.va_sample,2,942.516,1
186.6361,solve.va_sample,2,942.516,1
187.1363,solve.va_sample,2,942.516,1
187.6365,solve.va_sample,2,942.516,1
188.1368,solve.va_sample,2,942.516,1
188.6370,solve.va_sample,2,942.516,1
189.1373,solve.va_sample,2,942.516,1
189.6375,solve.va_sample,2,942.516,1
190.1377,solve.va_sample,2,942.516,1
190.6380,solve.va_sample,2,942.516,1
191.1382,solve.va_sample,2,942.516,1
191.6384,solve.va_sample,2,942.516,1
192.1387,solve.va_sample,2,942.516,1
192.6389,solve.va_sample,2,942.516,1
193.1392,solve.va_sample,2,942.516,1
193.6394,solve.va_sample,2,942.516,1
194.1397,solve.va_sample,2,942.516,1
194.6399,solve.va_sample,2,942.516,1
195.1401,solve.va_sample,2,942.516,1
195.6404,solve.va_sample,2,942.516,1
196.1406,solve.va_sample,2,942.516,1
196.6408,solve.va_sample,2,942.516,1
197.1411,solve.va_sample,2,942.516,1
197.6413,solve.va_sample,2,942.516,1
198.1416,solve.va_sample,2,942.516,1
198.6418,solve.va_sample,2,942.516,1
199.1421,solve.va_sample,2,942.516,1
199.6423,solve.va_sample,2,942.516,1
200.1425,solve.va_sample,2,942.516,1
200.6428,solve.va_sample,2,942.516,1
201.1430,solve.va_sample,2,942.516,1
201.6433,solve.va_sample,2,942.516,1
202.1435,solve.va_sample,2,942.516,1
202.6437,solve.va_sample,2,942.516,1
203.1440,solve.va_sample,2,942.516,1
203.6442,solve.va_sample,2,942.516,1
204.1444,solve.va_sample,2,942.516,1
204.6447,solve.va_sample,2,942.516,1
205.1449,solve.va_sample,2,942.516,1
205.6452,solve.va_sample,2,942.516,1
206.1454,solve.va_sample,2,942.516,1
206.6457,solve.va_sample,2,942.516,1
207.1459,solve.va_sample,2,942.516,1
207.6462,solve.va_sample,2,942.516,1
208.1465,solve.va_sample,2,942.516,1
208.6467,solve.va_sample,2,942.516,1
209.1470,solve.va_sample,2,942.516,1
209.6472,solve.va_sample,2,942.516,1
210.1475,solve.va_sample,2,942.516,1
210.6477,solve.va_sample,2,942.516,1
211.1479,solve.va_sample,2,942.516,1
211.6482,solve.va_sample,2,942.516,1
212.1484,solve.va_sample,2,942.516,1
212.6487,solve.va_sample,2,942.516,1
213.1489,solve.va_sample,2,942.516,1
213.6492,solve.va_sample,2,942.516,1
214.1494,solve.va_sample,2,942.516,1
214.6497,solve.va_sample,2,942.516,1
215.1499,solve.va_sample,2,942.516,1
215.6501,solve.va_sample,2,942.516,1
216.1504,solve.va_sample,2,942.516,1
216.6506,solve.va_sample,2,942.516,1
217.1509,solve.va_sample,2,942.516,1
217.6511,solve.va_sample,2,942.516,1
218.1513,solve.va_sample,2,942.516,1
218.6516,solve.va_sample,2,942.516,1
219.1518,solve.va_sample,2,942.516,1
219.6521,solve.va_sample,2,942.516,1
220.1523,solve.va_sample,2,942.516,1
220.6525,solve.va_sample,2,942.516,1
221.1528,solve.va_sample,2,942.516,1
221.6530,solve.va_sample,2,942.516,1
222.1533,solve.va_sample,2,942.516,1
222.6535,solve.va_sample,2,942.516,1
223.1538,solve.va_sample,2,942.516,1
223.6540,solve.va_sample,2,942.516,1
224.1542,solve.va_sample,2,942.516,1
224.6545,solve.va_sample,2,942.516,1
225.1547,solve.va_sample,2,942.516,1
225.6550,solve.va_sample,2,942.516,1
226.1552,solve.va_sample,2,942.516,1
226.6555,solve.va_sample,2,942.516,1
227.1558,solve.va_sample,2,942.516,1
227.6561,solve.va_sample,2,942.516,1
228.1563,solve.va_sample,2,942.516,1
228.6566,solve.va_sample,2,942.516,1
229.1568,solve.va_sample,2,942.516,1
229.6571,solve.va_sample,2,942.516,1
230.1573,solve.va_sample,2,942.516,1
230.6575,solve.va_sample,2,942.516,1
231.1578,solve.va_sample,2,942.516,1
231.6580,solve.va_sample,2,942.516,1
232.1582,solve.va_sample,2,942.516,1
232.6585,solve.va_sample,2,942.516,1
233.1588,solve.va_sample,2,942.516,1
233.6591,solve.va_sample,2,942.516,1
234.1593,solve.va_sample,2,942.516,1
234.6595,solve.va_sample,2,942.516,1
235.1598,solve.va_sample,2,942.516,1
235.6600,solve.va_sample,2,942.516,1
236.1603,solve.va_sample,2,942.516,1
236.6605,solve.va_sample,2,942.516,1
237.1608,solve.va_sample,2,942.516,1
237.6610,solve.va_sample,2,942.516,1
238.1613,solve.va_sample,2,942.516,1
238.6615,solve.va_sample,2,942.516,1
239.1618,solve.va_sample,2,942.516,1
239.6620,solve.va_sample,2,942.516,1
240.1623,solve.va_sample,2,942.516,1
240.6625,solve.va_sample,2,942.516,1
241.1628,solve.va_sample,2,942.516,1
241.6630,solve.va_sample,2,942.516,1
242.1633,solve.va_sample,2,942.516,1
242.6635,solve.va_sample,2,942.516,1
243.1638,solve.va_sample,2,942.516,1
243.6641,solve.va_sample,2,942.516,1
244.1643,solve.va_sample,2,942.516,1
244.6645,solve.va_sample,2,942.516,1
245.1648,solve.va_sample,2,942.516,1
245.6650,solve.va_sample,2,942.516,1
246.1653,solve.va_sample,2,942.516,1
246.6655,solve.va_sample,2,942.516,1
247.1658,solve.va_sample,2,942.516,1
247.6660,solve.va_sample,2,942.516,1
248.1662,solve.va_sample,2,942.516,1
248.6665,solve.va_sample,2,942.516,1
249.1667,solve.va_sample,2,942.516,1
249.6669,solve.va_sample,2,942.516,1
250.1672,solve.va_sample,2,942.516,1
250.6675,solve.va_sample,2,942.516,1
251.1677,solve.va_sample,2,942.516,1
251.6680,solve.va_sample,2,942.516,1
252.1683,solve.va_sample,2,942.516,1
252.6685,solve.va_sample,2,942.516,1
253.1688,solve.va_sample,2,942.516,1
253.6691,solve.va_sample,2,942.516,1
254.1693,solve.va_sample,2,942.516,1
254.6696,solve.va_sample,2,942.516,1
255.1698,solve.va_sample,2,942.516,1
255.6701,solve.va_sample,2,942.516,1
256.1703,solve.va_sample,2,942.516,1
