t_seconds,phase,depth,rss_mb,batch_id
175.6843,solve.va_sample,2,326.270,
176.1845,solve.va_sample,2,326.270,
176.6848,solve.va_sample,2,326.270,
177.1850,solve.va_sample,2,326.270,
177.6852,solve.va_sample,2,326.270,
178.1855,solve.va_sample,2,326.270,
178.6858,solve.va_sample,2,326.270,
179.1860,solve.va_sample,2,326.270,
179.6863,solve.va_sample,2,326.270,
180.1865,solve.va_sample,2,326.270,
180.6868,solve.va_sample,2,326.270,
181.1870,solve.va_sample,2,326.270,
181.6873,solve.va_sample,2,326.270,
182.1875,solve.va_sample,2,326.270,
182.6878,solve.va_sample,2,326.270,
183.1880,solve.va_sample,2,326.270,
183.6883,solve.va_sample,2,326.270,
184.1885,solve.va_sample,2,326.270,
184.6888,solve.va_sample,2,326.270,
185.1890,solve.va_sample,2,326.270,
185.6893,solve.va_sample,2,326.270,
186.1896,solve.va_sample,2,326.270,
186.6898,solve.va_sample,2,326.270,
187.1900,solve.va_sample,2,326.270,
187.6903,solve.va_sample,2,326.270,
188.1905,solve.va_sample,2,326.270,
188.6908,solve.va_sample,2,326.270,
189.1911,solve.va_sample,2,326.270,
189.6913,solve.va_sample,2,326.270,
190.1916,solve.va_sample,2,326.270,
190.6918,solve.va_sample,2,326.270,
191.1921,solve.va_sample,2,326.270,
191.6923,solve.va_sample,2,326.270,
192.1926,solve.va_sample,2,326.270,
192.6928,solve.va_sample,2,326.270,
193.1931,solve.va_sample,2,326.270,
193.6933,solve.va_sample,2,326.270,
194.1936,solve.va_sample,2,326.270,
194.6938,solve.va_sample,2,326.270,
195.1940,solve.va_sample,2,326.270,
195.6943,solve.va_sample,2,326.270,
196.1946,solve.va_sample,2,326.270,
196.6948,solve.va_sample,2,326.270,
197.1951,solve.va_sample,2,326.270,
197.6953,solve.va_sample,2,326.270,
198.1955,solve.va_sample,2,326.270,
198.6958,solve.va_sample,2,326.270,
199.1960,solve.va_sample,2,326.270,
199.6963,solve.va_sample,2,326.270,
200.1965,solve.va_sample,2,326.270,
200.6968,solve.va_sample,2,326.270,
201.1970,solve.va_sample,2,326.270,
201.6973,solve.va_sample,2,326.270,
202.1975,solve.va_sample,2,326.270,
202.6978,solve.va_sample,2,326.270,
203.1980,solve.va_sample,2,326.270,
203.6983,solve.va_sample,2,326.270,
204.1986,solve.va_sample,2,326.270,
204.6988,solve.va_sample,2,326.270,
205.1991,solve.va_sample,2,326.270,
205.6993,solve.va_sample,2,326.270,
206.1996,solve.va_sample,2,326.270,
206.6998,solve.va_sample,2,326.270,
207.2001,solve.va_sample,2,326.270,
207.7003,solve.va_sample,2,326.270,
208.2006,solve.va_sample,2,326.270,
208.7008,solve.va_sample,2,326.270,
209.2011,solve.va_sample,2,326.270,
209.7013,solve.va_sample,2,326.270,
210.2016,solve.va_sample,2,326.270,
210.7018,solve.va_sample,2,326.270,
211.2021,solve.va_sample,2,326.270,
211.7023,solve.va_sample,2,326.270,
212.2026,solve.va_sample,2,326.270,
212.7028,solve.va_sample,2,326.270,
213.2031,solve.va_sample,2,326.270,
213.7033,solve.va_sample,2,326.270,
214.2036,solve.va_sample,2,326.270,
214.7038,solve.va_sample,2,326.270,
215.2041,solve.va_sample,2,326.270,
215.7043,solve.va_sample,2,326.270,
216.2046,solve.va_sample,2,326.270,
216.7048,solve.va_sample,2,326.270,
217.2051,solve.va_sample,2,326.270,
217.7054,solve.va_sample,2,326.270,
218.2056,solve.va_sample,2,326.270,
218.7059,solve.va_sample,2,326.270,
219.2061,solve.va_sample,2,326.270,
219.7064,solve.va_sample,2,326.270,
220.2066,solve.va_sample,2,326.270,
220.7069,solve.va_sample,2,326.270,
221.2071,solve.va_sample,2,326.270,
221.7073,solve.va_sample,2,326.270,
222.2076,solve.va_sample,2,326.270,
222.7079,solve.va_sample,2,326.270,
223.2081,solve.va_sample,2,326.270,
223.7084,solve.va_sample,2,326.270,
224.2086,solve.va_sample,2,326.270,
224.7089,solve.va_sample,2,326.270,
225.2092,solve.va_sample,2,326.270,
225.7094,solve.va_sample,2,326.270,
226.2097,solve.va_sample,2,326.270,
226.7099,solve.va_sample,2,326.270,
227.2102,solve.va_sample,2,326.270,
227.7105,solve.va_sample,2,326.270,
228.2107,solve.va_sample,2,326.270,
228.7110,solve.va_sample,2,326.270,
229.2113,solve.va_sample,2,326.270,
229.7115,solve.va_sample,2,326.270,
230.2118,solve.va_sample,2,326.270,
230.7120,solve.va_sample,2,326.270,
231.2123,solve.va_sample,2,326.270,
231.7126,solve.va_sample,2,326.270,
232.2129,solve.va_sample,2,326.270,
232.7131,solve.va_sample,2,326.270,
233.2134,solve.va_sample,2,326.270,
233.7137,solve.va_sample,2,326.270,
234.2139,solve.va_sample,2,326.270,
234.7142,solve.va_sample,2,326.270,
235.2144,solve.va_sample,2,326.270,
235.7147,solve.va_sample,2,326.270,
236.2149,solve.va_sample,2,326.270,
236.7152,solve.va_sample,2,326.270,
237.2154,solve.va_sample,2,326.270,
237.7157,solve.va_sample,2,326.270,
238.2160,solve.va_sample,2,326.270,
238.7162,solve.va_sample,2,326.270,
239.2165,solve.va_sample,2,326.270,
239.7167,solve.va_sample,2,326.270,
240.2170,solve.va_sample,2,326.270,
240.7172,solve.va_sample,2,326.270,
241.2175,solve.va_sample,2,326.270,
241.7177,solve.va_sample,2,326.270,
242.2180,solve.va_sample,2,326.270,
242.7182,solve.va_sample,2,326.270,
243.2184,solve.va_sample,2,326.270,
243.7187,solve.va_sample,2,326.270,
244.2190,solve.va_sample,2,326.270,
244.7192,solve.va_sample,2,326.270,
245.2195,solve.va_sample,2,326.270,
245.7197,solve.va_sample,2,326.270,
246.2200,solve.va_sample,2,326.270,
246.7202,solve.va_sample,2,326.270,
247.2205,solve.va_sample,2,326.270,
247.7207,solve.va_sample,2,326.270,
248.2210,solve.va_sample,2,326.270,
248.7212,solve.va_sample,2,326.270,
249.2215,solve.va_sample,2,326.270,
249.7217,solve.va_sample,2,326.270,
250.2220,solve.va_sample,2,326.523,
250.7222,solve.va_sample,2,326.523,
251.2225,solve.va_sample,2,326.523,
251.7227,solve.va_sample,2,326.523,
252.2230,solve.va_sample,2,326.523,
252.7232,solve.va_sample,2,326.523,
253.2235,solve.va_sample,2,326.523,
253.7237,solve.va_sample,2,326.523,
254.2240,solve.va_sample,2,326.523,
254.7242,solve.va_sample,2,326.523,
255.2245,solve.va_sample,2,326.523,
255.7248,solve.va_sample,2,326.523,
256.2250,solve.va_sample,2,326.523,
256.7252,solve.va_sample,2,326.523,
257.2255,solve.va_sample,2,326.523,
257.7257,solve.va_sample,2,326.523,
258.2260,solve.va_sample,2,326.523,
258.7262,solve.va_sample,2,326.523,
259.2265,solve.va_sample,2,326.523,
259.7267,solve.va_sample,2,326.523,
260.2270,solve.va_sample,2,326.523,
260.7272,solve.va_sample,2,326.523,
261.2275,solve.va_sample,2,326.523,
261.7277,solve.va_sample,2,326.523,
262.2280,solve.va_sample,2,326.523,
262.7282,solve.va_sample,2,326.523,
263.2285,solve.va_sample,2,326.523,
263.7287,solve.va_sample,2,326.523,
264.2290,solve.va_sample,2,326.523,
264.7293,solve.va_sample,2,326.523,
265.2295,solve.va_sample,2,326.523,
265.7298,solve.va_sample,2,326.523,
266.2300,solve.va_sample,2,326.523,
266.7302,solve.va_sample,2,326.523,
267.2305,solve.va_sample,2,326.523,
267.7308,solve.va_sample,2,326.523,
268.2310,solve.va_sample,2,326.523,
268.7313,solve.va_sample,2,326.523,
269.2315,solve.va_sample,2,326.523,
269.7318,solve.va_sample,2,326.523,
270.2320,solve.va_sample,2,326.523,
270.7323,solve.va_sample,2,326.523,
271.2325,solve.va_sample,2,326.523,
271.7328,solve.va_sample,2,326.523,
272.2330,solve.va_sample,2,326.523,
272.7333,solve.va_sample,2,326.523,
273.2335,solve.va_sample,2,326.523,
273.7338,solve.va_sample,2,326.523,
274.2340,solve.va_sample,2,326.523,
274.7342,solve.va_sample,2,326.523,
275.2345,solve.va_sample,2,326.523,
275.7348,solve.va_sample,2,326.523,
276.2350,solve.va_sample,2,326.523,
276.7353,solve.va_sample,2,326.523,
277.2355,solve.va_sample,2,326.523,
277.7358,solve.va_sample,2,326.523,
278.2360,solve.va_sample,2,326.523,
278.7363,solve.va_sample,2,326.523,
279.2365,solve.va_sample,2,326.523,
279.7368,solve.va_sample,2,326.523,
280.2370,solve.va_sample,2,326.523,
280.7373,solve.va_sample,2,326.523,
281.2375,solve.va_sample,2,326.523,
281.7378,solve.va_sample,2,326.523,
