batch_id,read_index,num_vars,va_reported_energy,recomputed_energy,abs_diff,rel_diff,qubo_offset,va_offset_applied,constraint_ok
1,22,23652,-728501322.1355,-728501322.1355,0.0,0.0,756300000.0,0.0,True
1,23,23652,-728501306.283,-728501306.283,0.0,0.0,756300000.0,0.0,True
1,24,23652,-728501300.124,-728501300.124,0.0,0.0,756300000.0,0.0,True
1,25,23652,-728501242.459,-728501242.459,0.0,0.0,756300000.0,0.0,True
1,26,23652,-728501238.5335,-728501238.5335,0.0,0.0,756300000.0,0.0,True
1,27,23652,-728501135.8995,-728501135.8995,0.0,0.0,756300000.0,0.0,True
1,28,23652,-728501116.6215,-728501116.6215,0.0,0.0,756300000.0,0.0,True
1,29,23652,-728501062.5275,-728501062.5275,0.0,0.0,756300000.0,0.0,True
1,30,23652,-728500953.2685,-728500953.2685,0.0,0.0,756300000.0,0.0,True
1,31,23652,-728500929.7555,-728500929.7555,0.0,0.0,756300000.0,0.0,True
1,32,23652,-728500890.0885,-728500890.0885,0.0,0.0,756300000.0,0.0,True
1,33,23652,-728500875.4595,-728500875.4595,0.0,0.0,756300000.0,0.0,True
1,34,23652,-728500862.747,-728500862.747,0.0,0.0,756300000.0,0.0,True
1,35,23652,-728500788.9255,-728500788.9255,0.0,0.0,756300000.0,0.0,True
1,36,23652,-728500775.236,-728500775.236,0.0,0.0,756300000.0,0.0,True
1,37,23652,-728500729.9125,-728500729.9125,0.0,0.0,756300000.0,0.0,True
1,38,23652,-728500690.4425,-728500690.4425,0.0,0.0,756300000.0,0.0,True
1,39,23652,-728500534.9595,-728500534.9595,0.0,0.0,756300000.0,0.0,True
1,40,23652,-728500478.326,-728500478.326,0.0,0.0,756300000.0,0.0,True
1,41,23652,-728500466.928,-728500466.928,0.0,0.0,756300000.0,0.0,True
1,42,23652,-728500438.9455,-728500438.9455,0.0,0.0,756300000.0,0.0,True
1,43,23652,-728500434.1745,-728500434.1745,0.0,0.0,756300000.0,0.0,True
1,44,23652,-728500430.707,-728500430.707,0.0,0.0,756300000.0,0.0,True
